PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1406,0,0,-0.1390299999999911,-45.48520702915266,38.086622667877236,0,0,0,0
1407,0,0,-0.09292999999999552,-46.31357616977766,43.862013292877236,0,0,0,0
1408,0,0,-0.09393000000000029,-46.38260693149641,44.031202746002236,0,0,0,0
1409,0,0,-0.15792999999999324,-44.99759716587141,38.213392687408486,0,0,0,0
1410,0,0,-0.15792999999999324,-44.83499950962141,38.255629015533486,0,0,0,0
1411,0,0,-0.15792999999999324,-44.67240185337141,38.297804308502236,0,0,0,0
1412,0,0,-0.15792999999999324,-44.50998730259016,38.340040636627236,0,0,0,0
1413,0,0,-0.15792999999999324,-44.34738964634016,38.382215929595986,0,0,0,0
1414,0,0,-0.15792999999999324,-44.18015331821516,38.398390246002236,0,0,0,0
1415,0,0,-0.15092999999998824,-44.01316113071516,38.414625597564736,0,0,0,0
1416,0,0,-0.14792999999997392,-43.84598583774641,38.430799913970986,0,0,0,0
1417,0,0,-0.14092999999999734,-43.67881054477766,38.446791124908486,0,0,0,0
1418,0,0,-0.1361299999999801,-43.51175732212141,38.463026476470986,0,0,0,0
1419,0,0,-0.12292999999999665,-43.34458202915266,38.479200792877236,0,0,0,0
1420,0,0,-0.11542999999997505,-43.17740673618391,38.495436144439736,0,0,0,0
1421,0,0,-0.11892999999997755,-43.01035351352766,38.511610460845986,0,0,0,0
1422,0,0,-0.11892999999997755,-42.84317822055891,38.527784777252236,0,0,0,0
1423,0,0,-0.11892999999997755,-42.67600292759016,38.544020128814736,0,0,0,0
1424,0,0,-0.11342999999999392,-42.50876659946516,38.560194445220986,0,0,0,0
1425,0,0,-0.10552999999998747,-42.34177441196516,38.576185656158486,0,0,0,0
1426,0,0,-0.10492999999999597,-42.17417187290266,38.565992785064736,0,0,0,0
1427,0,0,-0.10492999999999597,-42.00656933384016,38.555799913970986,0,0,0,0
1428,0,0,-0.10492999999999597,-41.83896679477766,38.545423937408486,0,0,0,0
1429,0,0,-0.1039299999999912,-41.67136425571516,38.535231066314736,0,0,0,0
1430,0,0,-0.10292999999998642,-41.50376171665266,38.525038195220986,0,0,0,0
1431,0,0,-0.10172999999997501,-41.33615917759016,38.514601183502236,0,0,0,0
1432,0,0,-0.10192999999998165,-41.16837353305891,38.504408312408486,0,0,0,0
1433,0,0,-0.10292999999998642,-41.00077099399641,38.494215441314736,0,0,0,0
1434,0,0,-0.1039299999999912,-40.83316845493391,38.483839464752236,0,0,0,0
1435,0,0,-0.1039299999999912,-40.66556591587141,38.473585558502236,0,0,0,0
1436,0,0,-0.10492999999999597,-40.49796337680891,38.463392687408486,0,0,0,0
1437,0,0,-0.10492999999999597,-40.33036083774641,38.453016710845986,0,0,0,0
1438,0,0,-0.10492999999999597,-40.16660351352766,38.416639757720986,0,0,0,0
1439,0,0,-0.10492999999999597,-40.00260204868391,38.380018663970986,0,0,0,0
1440,0,0,-0.09082999999998265,-39.83878368930891,38.343641710845986,0,0,0,0
1441,0,0,-0.08222999999998137,-39.67478222446516,38.307203722564736,0,0,0,0
1442,0,0,-0.09092999999998597,-39.51078075962141,38.270643663970986,0,0,0,0
1443,0,0,-0.09092999999998597,-39.34696240024641,38.234205675689736,0,0,0,0
1444,0,0,-0.09092999999998597,-39.18296093540266,38.197828722564736,0,0,0,0
1445,0,0,-0.09092999999998597,-39.01920361118391,38.161390734283486,0,0,0,0
1446,0,0,-0.09092999999998597,-38.85520214634016,38.124830675689736,0,0,0,0
1447,0,0,-0.09092999999998597,-38.69138378696516,38.088392687408486,0,0,0,0
1448,0,0,-0.09152999999997746,-38.52738232212141,38.051832628814736,0,0,0,0
1449,0,0,-0.09092999999998597,-38.36356396274641,38.015394640533486,0,0,0,0
1450,0,0,-0.08992999999998119,-38.20737499790266,37.953627062408486,0,0,0,0
1451,0,0,-0.08592999999999051,-38.05118603305891,37.891798449127236,0,0,0,0
1452,0,0,-0.08392999999998096,-37.89499706821516,37.830213976470986,0,0,0,0
1453,0,0,-0.08592999999999051,-37.73880810337141,37.768385363189736,0,0,0,0
1454,0,0,-0.08492999999998574,-37.58280224399641,37.706617785064736,0,0,0,0
1455,0,0,-0.08592999999999051,-37.42661327915266,37.644789171783486,0,0,0,0
1456,0,0,-0.14092999999999734,-45.32260937290266,38.128797960845986,0,0,0,0
1457,0,0,-0.14802999999997724,-45.16001171665266,38.171034288970986,0,0,0,0
1458,0,0,-0.09242999999997892,-36.95816845493391,37.459608507720986,0,0,0,0
1459,0,0,-0.09922999999997728,-36.80197949009016,37.397840929595986,0,0,0,0
1460,0,0,-0.1039299999999912,-36.64579052524641,37.336195421783486,0,0,0,0
1461,0,0,-0.10712999999998374,-36.48960156040266,37.274427843658486,0,0,0,0
1462,0,0,-0.10242999999999824,-36.34519238071516,37.188795519439736,0,0,0,0
1463,0,0,-0.10402999999999452,-36.20060009555891,37.103407335845986,0,0,0,0
1464,0,0,-0.11772999999999456,-36.05600781040266,37.017836046783486,0,0,0,0
1465,0,0,-0.1139299999999821,-35.91159863071516,36.932386828033486,0,0,0,0
1466,0,0,-0.11892999999997755,-35.76700634555891,36.846815538970986,0,0,0,0
1467,0,0,-0.11892999999997755,-35.62259716587141,36.761244249908486,0,0,0,0
1468,0,0,-0.11892999999997755,-35.47800488071516,36.675795031158486,0,0,0,0
1469,0,0,-0.11892999999997755,-35.33359570102766,36.590223742095986,0,0,0,0
1470,0,0,-0.12393000000000143,-35.18900341587141,36.504835558502236,0,0,0,0
1471,0,0,-0.12402999999997633,-35.04459423618391,36.419203234283486,0,0,0,0
1472,0,0,-0.12362999999999147,-34.90000195102766,36.333815050689736,0,0,0,0
1473,0,0,-0.12892999999999688,-34.75540966587141,36.248243761627236,0,0,0,0
1474,0,0,-0.12892999999999688,-34.62619824009016,36.141188097564736,0,0,0,0
1475,0,0,-0.12872999999999024,-34.49680370884016,36.034010363189736,0,0,0,0
1476,0,0,-0.13292999999998756,-34.36759228305891,35.926832628814736,0,0,0,0
1477,0,0,-0.1326299999999776,-34.23819775180891,35.819593859283486,0,0,0,0
1478,0,0,-0.13593000000000188,-34.10898632602766,35.712599230377236,0,0,0,0
1479,0,0,-0.13593000000000188,-33.97959179477766,35.605421496002236,0,0,0,0
1480,0,0,-0.13593000000000188,-33.85038036899641,35.498243761627236,0,0,0,0
1481,0,0,-0.137929999999983,-33.72098583774641,35.391188097564736,0,0,0,0
1482,0,0,-0.13892999999998779,-33.59177441196516,35.284010363189736,0,0,0,0
1483,0,0,-0.14292999999997846,-33.46237988071516,35.176832628814736,0,0,0,0
1484,0,0,-0.14692999999999756,-33.33316845493391,35.069593859283486,0,0,0,0
1485,0,0,-0.14972999999997683,-33.20395702915266,34.962599230377236,0,0,0,0
1486,0,0,-0.14273000000000025,-34.71897167759016,33.534803820220986,0,0,0,0
1487,0,0,-0.144929999999988,-34.86881298618391,33.638990831939736,0,0,0,0
1488,0,0,-0.144929999999988,-35.01859325962141,33.743421984283486,0,0,0,0
1489,0,0,-0.144929999999988,-35.16837353305891,33.847792101470986,0,0,0,0
1490,0,0,-0.14092999999999734,-35.31797070102766,33.952040148345986,0,0,0,0
1491,0,0,-0.13872999999998115,-35.46781200962141,34.056410265533486,0,0,0,0
1492,0,0,-0.1453300000000013,-35.61759228305891,34.160597277252236,0,0,0,0
1493,0,0,-0.1535299999999893,-35.76737255649641,34.265028429595986,0,0,0,0
1494,0,0,-0.14052999999998406,-35.91715282993391,34.369398546783486,0,0,0,0
1495,0,0,-0.14032999999997742,-36.06681103305891,34.473585558502236,0,0,0,0
1496,0,0,-0.14092999999999734,-36.21659130649641,34.578016710845986,0,0,0,0
1497,0,0,-0.144929999999988,-36.38095898227766,34.657423449127236,0,0,0,0
1498,0,0,-0.1489299999999787,-36.54538769321516,34.736830187408486,0,0,0,0
1499,0,0,-0.1489299999999787,-36.70975536899641,34.815992785064736,0,0,0,0
1500,0,0,-0.14752999999998906,-36.87400097446516,34.895399523345986,0,0,0,0
1501,0,0,-0.14792999999997392,-37.03836865024641,34.974806261627236,0,0,0,0
1502,0,0,-0.1483299999999872,-37.20279736118391,35.054212999908486,0,0,0,0
1503,0,0,-0.13392999999999233,-37.36716503696516,35.133619738189736,0,0,0,0
1504,0,0,-0.13692999999997824,-37.53141064243391,35.212843371002236,0,0,0,0
1505,0,0,-0.14392999999998324,-37.69577831821516,35.292189074127236,0,0,0,0
1506,0,0,-0.08692999999999529,-37.27036327915266,37.583204699127236,0,0,0,0
1507,0,0,-0.11892999999997755,-37.11417431430891,37.521437121002236,0,0,0,0
1508,0,0,-0.1559299999999837,-38.20975536899641,35.476393175689736,0,0,0,0
1509,0,0,-0.15692999999998847,-38.38480419712141,35.528822374908486,0,0,0,0
1510,0,0,-0.15792999999999324,-38.55960888462141,35.581190538970986,0,0,0,0
1511,0,0,-0.15892999999999802,-38.73441357212141,35.633619738189736,0,0,0,0
1512,0,0,-0.1606299999999976,-38.90915722446516,35.685987902252236,0,0,0,0
1513,0,0,-0.16392999999999347,-39.08396191196516,35.738600206939736,0,0,0,0
1514,0,0,-0.16392999999999347,-39.25876659946516,35.790785265533486,0,0,0,0
1515,0,0,-0.16392999999999347,-39.43357128696516,35.843397570220986,0,0,0,0
1516,0,0,-0.16392999999999347,-39.60837597446516,35.895826769439736,0,0,0,0
1517,0,0,-0.16512999999997646,-39.78940624790266,35.919813585845986,0,0,0,0
1518,0,0,-0.17392999999998437,-39.97019238071516,35.944044542877236,0,0,0,0
1519,0,0,-0.17492999999998915,-40.15116161899641,35.968214464752236,0,0,0,0
1520,0,0,-0.17592999999999392,-40.33200878696516,35.992201281158486,0,0,0,0
1521,0,0,-0.17592999999999392,-40.51297802524641,36.016432238189736,0,0,0,0
1522,0,0,-0.1769299999999987,-40.69400829868391,36.040602160064736,0,0,0,0
1523,0,0,-0.1769299999999987,-40.87479443149641,36.064588976470986,0,0,0,0
1524,0,0,-0.1769299999999987,-41.05576366977766,36.088819933502236,0,0,0,0
1525,0,0,-0.1769299999999987,-41.23661083774641,36.112989855377236,0,0,0,0
1526,0,0,-0.1769299999999987,-41.41758007602766,36.137220812408486,0,0,0,0
1527,0,0,-0.17902999999998315,-41.59995312290266,36.132399035064736,0,0,0,0
1528,0,0,-0.19012999999998215,-41.78238720493391,36.127638292877236,0,0,0,0
1529,0,0,-0.1658299999999997,-41.96500439243391,36.122999621002236,0,0,0,0
1530,0,0,-0.18962999999999397,-42.14737743930891,36.118238878814736,0,0,0,0
1531,0,0,-0.17672999999999206,-42.32981152134016,36.113417101470986,0,0,0,0
1532,0,0,-0.18152999999998087,-42.51218456821516,36.108839464752236,0,0,0,0
1533,0,0,-0.17412999999999101,-42.69480175571516,36.104017687408486,0,0,0,0
1534,0,0,-0.17892999999997983,-42.87717480259016,36.099195910064736,0,0,0,0
1535,0,0,-0.18182999999999083,-43.05960888462141,36.094618273345986,0,0,0,0
1536,0,0,-0.17392999999998437,-43.24216503696516,36.089796496002236,0,0,0,0
1537,0,0,-0.17392999999998437,-43.42160839634016,36.056410265533486,0,0,0,0
1538,0,0,-0.17392999999998437,-43.60099072055891,36.022840929595986,0,0,0,0
1539,0,0,-0.17392999999998437,-43.78037304477766,35.989393663970986,0,0,0,0
1540,0,0,-0.17392999999998437,-43.95975536899641,35.955824328033486,0,0,0,0
1541,0,0,-0.17392999999998437,-44.13919872837141,35.922438097564736,0,0,0,0
1542,0,0,-0.16892999999998892,-44.31858105259016,35.888990831939736,0,0,0,0
1543,0,0,-0.16892999999998892,-44.49796337680891,35.855421496002236,0,0,0,0
1544,0,0,-0.17132999999998333,-44.67740673618391,35.822035265533486,0,0,0,0
1545,0,0,-0.16162999999997396,-44.85678906040266,35.788404894439736,0,0,0,0
1546,0,0,-0.15992999999997437,-45.03617138462141,35.755018663970986,0,0,0,0
1547,0,0,-0.15792999999999324,-45.20816845493391,35.693617296783486,0,0,0,0
1548,0,0,-0.15192999999999302,-45.37998241977766,35.632215929595986,0,0,0,0
1549,0,0,-0.14332999999999174,-45.55179638462141,35.570814562408486,0,0,0,0
1550,0,0,-0.12393000000000143,-45.72379345493391,35.509413195220986,0,0,0,0
1551,0,0,-0.11692999999999643,-45.89560741977766,35.448011828033486,0,0,0,0
1552,0,0,-0.10902999999998997,-46.06760449009016,35.386610460845986,0,0,0,0
1553,0,0,-0.10242999999999824,-46.23935741977766,35.325209093658486,0,0,0,0
1554,0,0,-0.10092999999997687,-46.41117138462141,35.263807726470986,0,0,0,0
1555,0,0,-0.14792999999997392,-37.86020702915266,35.371595812408486,0,0,0,0
1556,0,0,-0.15452999999999406,-38.03501171665266,35.424025011627236,0,0,0,0
1557,0,0,-0.09302623599998583,-46.91495556430891,35.053236437408486,0,0,0,0
1558,0,0,-0.07702999999997928,-47.07498974399641,34.965406847564736,0,0,0,0
1559,0,0,-0.08312999999998283,-47.23520702915266,34.877638292877236,0,0,0,0
1560,0,0,-0.08012999999999693,-47.39499706821516,34.789808703033486,0,0,0,0
1561,0,0,-0.07092999999997573,-47.55515331821516,34.702040148345986,0,0,0,0
1562,0,0,-0.06292999999999438,-47.71518749790266,34.614393663970986,0,0,0,0
1563,0,0,-0.05352999999999497,-47.87516064243391,34.526625109283486,0,0,0,0
1564,0,0,-0.04292999999998415,-48.03519482212141,34.438795519439736,0,0,0,0
1565,0,0,-0.03552999999999429,-48.19516796665266,34.351026964752236,0,0,0,0
1566,0,0,-0.14292999999997846,-34.82535595493391,33.664015246002236,0,0,0,0
1567,0,0,-0.14352999999999838,-34.93180126743391,33.793226671783486,0,0,0,0
1568,0,0,-0.14392999999998324,-35.03818554477766,33.922193956939736,0,0,0,0
1569,0,0,-0.14292999999997846,-35.14475292759016,34.051588488189736,0,0,0,0
1570,0,0,-0.13712999999998488,-35.25119824009016,34.180616808502236,0,0,0,0
1571,0,0,-0.13892999999998779,-35.35758251743391,34.309828234283486,0,0,0,0
1572,0,0,-0.14292999999997846,-35.46396679477766,34.439039660064736,0,0,0,0
1573,0,0,-0.14212999999998033,-35.57041210727766,34.568190050689736,0,0,0,0
1574,0,0,-0.14412999999998988,-35.67679638462141,34.697401476470986,0,0,0,0
1575,0,0,-0.144929999999988,-35.78318066196516,34.826612902252236,0,0,0,0
1576,0,0,-0.144929999999988,-35.86600536899641,34.971998644439736,0,0,0,0
1577,0,0,-0.1419299999999737,-35.94858593540266,35.117384386627236,0,0,0,0
1578,0,0,-0.13802999999998633,-36.03141064243391,35.263014269439736,0,0,0,0
1579,0,0,-0.12512999999998442,-36.11417431430891,35.408400011627236,0,0,0,0
1580,0,0,-0.12822999999997364,-36.19699902134016,35.553785753814736,0,0,0,0
1581,0,0,-0.13292999999998756,-36.27976269321516,35.699415636627236,0,0,0,0
1582,0,0,-0.13622999999998342,-36.36240429477766,35.844801378814736,0,0,0,0
1583,0,0,-0.12223000000000184,-36.44516796665266,35.990187121002236,0,0,0,0
1584,0,0,-0.11982999999997901,-36.52799267368391,36.135817003814736,0,0,0,0
1585,0,0,-0.11932999999999083,-36.61075634555891,36.281202746002236,0,0,0,0
1586,0,0,-0.1179300000000012,-36.66739697055891,36.438612413970986,0,0,0,0
1587,0,0,-0.1168299999999931,-36.72397656040266,36.596205187408486,0,0,0,0
1588,0,0,-0.1139299999999821,-36.78080029087141,36.753614855377236,0,0,0,0
1589,0,0,-0.11162999999999101,-36.83737988071516,36.911024523345986,0,0,0,0
1590,0,0,-0.11592999999999165,-36.89395947055891,37.068617296783486,0,0,0,0
1591,0,0,-0.11592999999999165,-36.95060009555891,37.226026964752236,0,0,0,0
1592,0,0,-0.11592999999999165,-37.00736279087141,37.383619738189736,0,0,0,0
1593,0,0,-0.11892999999997755,-37.06400341587141,37.541029406158486,0,0,0,0
1594,0,0,-0.11892999999997755,-37.12058300571516,37.698439074127236,0,0,0,0
1595,0,0,-0.11892999999997755,-37.17740673618391,37.856031847564736,0,0,0,0
1596,0,0,-0.11892999999997755,-37.20615429477766,38.020826769439736,0,0,0,0
1597,0,0,-0.1209299999999871,-37.23496288852766,38.185621691314736,0,0,0,0
1598,0,0,-0.12412999999997965,-37.26395458774641,38.350599718658486,0,0,0,0
1599,0,0,-0.1307299999999998,-37.29276318149641,38.515394640533486,0,0,0,0
1600,0,0,-0.1419299999999737,-37.32175488071516,38.680189562408486,0,0,0,0
1601,0,0,-0.1529299999999978,-37.35056347446516,38.844984484283486,0,0,0,0
1602,0,0,-0.16042999999999097,-37.37955517368391,39.009840441314736,0,0,0,0
1603,0,0,-0.09892999999999574,-46.58316845493391,35.202406359283486,0,0,0,0
1604,0,0,-0.09592999999998142,-46.75498241977766,35.141004992095986,0,0,0,0
1605,0,0,-0.1629299999999887,-37.46616406040266,39.504408312408486,0,0,0,0
1606,0,0,-0.16262999999997874,-37.46640820102766,39.671827746002236,0,0,0,0
1607,0,0,-0.17092999999999847,-37.46659130649641,39.839186144439736,0,0,0,0
1608,0,0,-0.17792999999997505,-37.46695751743391,40.006605578033486,0,0,0,0
1609,0,0,-0.18092999999998938,-37.46720165805891,40.173841906158486,0,0,0,0
1610,0,0,-0.18292999999999893,-37.46738476352766,40.341200304595986,0,0,0,0
1611,0,0,-0.1869299999999896,-37.46781200962141,40.508619738189736,0,0,0,0
1612,0,0,-0.1869299999999896,-37.46799511509016,40.676039171783486,0,0,0,0
1613,0,0,-0.1869299999999896,-37.46836132602766,40.843397570220986,0,0,0,0
1614,0,0,-0.18592999999998483,-37.46860546665266,41.010633898345986,0,0,0,0
1615,0,0,-0.1939299999999946,-37.46878857212141,41.177992296783486,0,0,0,0
1616,0,0,-0.19872999999998342,-37.44040722446516,41.343031359283486,0,0,0,0
1617,0,0,-0.18682999999998628,-37.41220898227766,41.508009386627236,0,0,0,0
1618,0,0,-0.19072999999997364,-37.38376659946516,41.672804308502236,0,0,0,0
1619,0,0,-0.19192999999998506,-37.35538525180891,41.837843371002236,0,0,0,0
1620,0,0,-0.19292999999998983,-37.32700390415266,42.002821398345986,0,0,0,0
1621,0,0,-0.1939299999999946,-37.29880566196516,42.167616320220986,0,0,0,0
1622,0,0,-0.19792999999998528,-37.27036327915266,42.332594347564736,0,0,0,0
1623,0,0,-0.19792999999998528,-37.24198193149641,42.497633410064736,0,0,0,0
1624,0,0,-0.19892999999999006,-37.21360058384016,42.662428331939736,0,0,0,0
1625,0,0,-0.19992999999999483,-37.18515820102766,42.827406359283486,0,0,0,0
1626,0,0,-0.20162999999999442,-37.12900585727766,42.984999132720986,0,0,0,0
1627,0,0,-0.20582999999999174,-37.07297558384016,43.142836046783486,0,0,0,0
1628,0,0,-0.20552999999998178,-37.01676220493391,43.300428820220986,0,0,0,0
1629,0,0,-0.20692999999999984,-36.96060986118391,43.458021593658486,0,0,0,0
1630,0,0,-0.20692999999999984,-36.90439648227766,43.615797472564736,0,0,0,0
1631,0,0,-0.20722999999998137,-36.84836620884016,43.773390246002236,0,0,0,0
1632,0,0,-0.20992999999998574,-36.79215282993391,43.931044054595986,0,0,0,0
1633,0,0,-0.2119299999999953,-36.73600048618391,44.088636828033486,0,0,0,0
1634,0,0,-0.2149299999999812,-36.67978710727766,44.246412706939736,0,0,0,0
1635,0,0,-0.22522999999998206,-36.62375683384016,44.404005480377236,0,0,0,0
1636,0,0,-0.23392999999998665,-36.54135937290266,44.549818468658486,0,0,0,0
1637,0,0,-0.24192999999999643,-36.45920605259016,44.695387316314736,0,0,0,0
1638,0,0,-0.24893000000000143,-36.37680859165266,44.841200304595986,0,0,0,0
1639,0,0,-0.25792999999998756,-36.29459423618391,44.987013292877236,0,0,0,0
1640,0,0,-0.2669299999999737,-36.21237988071516,45.132643175689736,0,0,0,0
1641,0,0,-0.27492999999998347,-36.12998241977766,45.278395128814736,0,0,0,0
1642,0,0,-0.2809299999999837,-36.04776806430891,45.424208117095986,0,0,0,0
1643,0,0,-0.2879299999999887,-35.96537060337141,45.569837999908486,0,0,0,0
1644,0,0,-0.2939299999999889,-35.88315624790266,45.715589953033486,0,0,0,0
1645,0,0,-0.2989299999999844,-35.80100292759016,45.861402941314736,0,0,0,0
1646,0,0,-0.3055299999999761,-35.69480175571516,45.990797472564736,0,0,0,0
1647,0,0,-0.31392999999999915,-35.58878368930891,46.120436144439736,0,0,0,0
1648,0,0,-0.31792999999998983,-35.48276562290266,46.249830675689736,0,0,0,0
1649,0,0,-0.32282999999998196,-35.37680859165266,46.379408312408486,0,0,0,0
1650,0,0,-0.3234300000000019,-35.27079052524641,46.508802843658486,0,0,0,0
1651,0,0,-0.3149299999999755,-35.16477245884016,46.638441515533486,0,0,0,0
1652,0,0,-0.16192999999998392,-37.40836376743391,39.174818468658486,0,0,0,0
1653,0,0,-0.16192999999998392,-37.43717236118391,39.339613390533486,0,0,0,0
1654,0,0,-0.3389299999999764,-34.84677929477766,47.026991320220986,0,0,0,0
1655,0,0,-0.27132999999997764,-32.77420849399641,44.767225695220986,0,0,0,0
1656,0,0,-0.269929999999988,-32.95536083774641,44.689405871002236,0,0,0,0
1657,0,0,-0.26892999999998324,-33.13675732212141,44.611402941314736,0,0,0,0
1658,0,0,-0.2669299999999737,-33.31797070102766,44.533400011627236,0,0,0,0
1659,0,0,-0.2622299999999882,-33.49936718540266,44.455641222564736,0,0,0,0
1660,0,0,-0.258829999999989,-33.68058056430891,44.377821398345986,0,0,0,0
1661,0,0,-0.25892999999999233,-33.86197704868391,44.299818468658486,0,0,0,0
1662,0,0,-0.255929999999978,-34.04319042759016,44.221998644439736,0,0,0,0
1663,0,0,-0.255929999999978,-34.22458691196516,44.143995714752236,0,0,0,0
1664,0,0,-0.24792999999999665,-34.40580029087141,44.066236925689736,0,0,0,0
1665,0,0,-0.24192999999999643,-34.58719677524641,43.988233996002236,0,0,0,0
1666,0,0,-0.2429300000000012,-34.76841015415266,43.910414171783486,0,0,0,0
1667,0,0,-0.2429300000000012,-34.94980663852766,43.832411242095986,0,0,0,0
1668,0,0,-0.2429300000000012,-35.14176220493391,43.787184191314736,0,0,0,0
1669,0,0,-0.24322999999998274,-35.33377880649641,43.742018175689736,0,0,0,0
1670,0,0,-0.23992999999998688,-35.52597851352766,43.696608019439736,0,0,0,0
1671,0,0,-0.24772999999999,-35.71799511509016,43.651442003814736,0,0,0,0
1672,0,0,-0.2389299999999821,-35.91001171665266,43.606214953033486,0,0,0,0
1673,0,0,-0.23392999999998665,-36.10221142368391,43.560804796783486,0,0,0,0
1674,0,0,-0.2260299999999802,-36.29416699009016,43.515638781158486,0,0,0,0
1675,0,0,-0.22592999999997687,-36.48618359165266,43.470228624908486,0,0,0,0
1676,0,0,-0.22592999999997687,-36.67820019321516,43.425001574127236,0,0,0,0
1677,0,0,-0.22592999999997687,-36.87039990024641,43.379835558502236,0,0,0,0
1678,0,0,-0.22592999999997687,-37.06235546665266,43.334425402252236,0,0,0,0
1679,0,0,-0.22592999999997687,-37.25437206821516,43.289198351470986,0,0,0,0
1680,0,0,-0.22592999999997687,-37.45139355259016,43.278028917877236,0,0,0,0
1681,0,0,-0.22592999999997687,-37.64859814243391,43.266615343658486,0,0,0,0
1682,0,0,-0.2260299999999802,-37.84537548618391,43.255384874908486,0,0,0,0
1683,0,0,-0.22592999999997687,-38.04239697055891,43.244032335845986,0,0,0,0
1684,0,0,-0.22592999999997687,-38.23960156040266,43.232801867095986,0,0,0,0
1685,0,0,-0.22292999999999097,-38.43637890415266,43.221632433502236,0,0,0,0
1686,0,0,-0.21692999999999074,-38.63340038852766,43.210218859283486,0,0,0,0
1687,0,0,-0.20772999999999797,-38.83060497837141,43.198988390533486,0,0,0,0
1688,0,0,-0.22062999999999988,-39.02738232212141,43.187635851470986,0,0,0,0
1689,0,0,-0.22352999999998246,-39.22440380649641,43.176405382720986,0,0,0,0
1690,0,0,-0.20222999999998592,-39.42160839634016,43.165235949127236,0,0,0,0
1691,0,0,-0.2161299999999926,-39.61856884555891,43.153822374908486,0,0,0,0
1692,0,0,-0.21062999999998056,-39.81436962680891,43.177015734283486,0,0,0,0
1693,0,0,-0.20992999999998574,-40.01035351352766,43.200025988189736,0,0,0,0
1694,0,0,-0.20892999999998096,-40.20639843540266,43.223036242095986,0,0,0,0
1695,0,0,-0.20692999999999984,-40.40238232212141,43.245985460845986,0,0,0,0
1696,0,0,-0.2039299999999855,-40.59836620884016,43.269239855377236,0,0,0,0
1697,0,0,-0.20192999999997596,-40.79441113071516,43.292189074127236,0,0,0,0
1698,0,0,-0.20192999999997596,-40.99039501743391,43.315199328033486,0,0,0,0
1699,0,0,-0.20192999999997596,-41.18619579868391,43.338392687408486,0,0,0,0
1700,0,0,-0.2009299999999996,-41.38217968540266,43.361402941314736,0,0,0,0
1701,0,0,-0.32092999999997573,-35.05899853305891,46.768019152252236,0,0,0,0
1702,0,0,-0.33152999999998656,-34.95279736118391,46.897413683502236,0,0,0,0
1703,0,0,-0.21242999999998347,-41.97019238071516,43.430616808502236,0,0,0,0
1704,0,0,-0.19712999999998715,-42.15915722446516,43.487196398345986,0,0,0,0
1705,0,0,-0.19592999999997573,-42.34818310337141,43.544020128814736,0,0,0,0
1706,0,0,-0.19462999999998942,-42.53720898227766,43.600599718658486,0,0,0,0
1707,0,0,-0.17892999999997983,-42.72617382602766,43.657240343658486,0,0,0,0
1708,0,0,-0.16792999999998415,-42.91519970493391,43.714003038970986,0,0,0,0
1709,0,0,-0.16432999999997833,-43.10416454868391,43.770643663970986,0,0,0,0
1710,0,0,-0.16692999999997937,-43.29319042759016,43.827406359283486,0,0,0,0
1711,0,0,-0.16692999999997937,-43.48215527134016,43.883985949127236,0,0,0,0
1712,0,0,-0.16692999999997937,-43.67118115024641,43.940809679595986,0,0,0,0
1713,0,0,-0.15742999999997664,-43.86020702915266,43.997389269439736,0,0,0,0
1714,0,0,-0.06092999999998483,-44.04917187290266,44.054212999908486,0,0,0,0
1715,0,0,-0.1459299999999928,-44.23819775180891,44.110792589752236,0,0,0,0
1716,0,0,-0.133829999999989,-44.41458935337141,44.199415636627236,0,0,0,0
1717,0,0,-0.12492999999997778,-44.59079784946516,44.288038683502236,0,0,0,0
1718,0,0,-0.1179300000000012,-44.76718945102766,44.376600695220986,0,0,0,0
1719,0,0,-0.10562999999999079,-44.94339794712141,44.465223742095986,0,0,0,0
1720,0,0,-0.10062999999999533,-45.11978954868391,44.553785753814736,0,0,0,0
1721,0,0,-0.0958299999999781,-45.29618115024641,44.642591906158486,0,0,0,0
1722,0,0,-0.1057299999999941,-45.47238964634016,44.731031847564736,0,0,0,0
1723,0,0,-0.1074299999999937,-45.64878124790266,44.819593859283486,0,0,0,0
1724,0,0,-0.1039299999999912,-45.82498974399641,44.908400011627236,0,0,0,0
1725,0,0,-0.10292999999998642,-46.00138134555891,44.997023058502236,0,0,0,0
1726,0,0,-0.10092999999997687,-46.17758984165266,45.085585070220986,0,0,0,0
1727,0,0,-0.09792999999999097,-46.35398144321516,45.174208117095986,0,0,0,0
1728,0,0,-0.09393000000000029,-46.51218456821516,45.292005968658486,0,0,0,0
1729,0,0,-0.08793000000000006,-46.67057079868391,45.409803820220986,0,0,0,0
1730,0,0,-0.08082999999999174,-46.82877392368391,45.527601671783486,0,0,0,0
1731,0,0,-0.06963218199999233,-46.98697704868391,45.645399523345986,0,0,0,0
1732,0,0,-0.0689299999999946,-47.14536327915266,45.763441515533486,0,0,0,0
1733,0,0,-0.06692999999998506,-47.30356640415266,45.881239367095986,0,0,0,0
1734,0,0,-0.06392999999999915,-47.46201366977766,45.999037218658486,0,0,0,0
1735,0,0,-0.062129999999996244,-47.62015575962141,46.116835070220986,0,0,0,0
1736,0,0,-0.05892999999997528,-47.77835888462141,46.234816027252236,0,0,0,0
1737,0,0,-0.05342999999999165,-47.93680615024641,46.352613878814736,0,0,0,0
