121.046731900000,24.7743722000000,122.712000000000,
-0.259612461794090,0.948827905286758,0.0109052170427061,
-0.947620434059816,-0.259832619952442,0.0479006314084605,
0.0490798386498064,0.00213627858358591,0.982536795077068,
-0.268960899159389,0.970504491236560,0.0485706974614490,
-0.971232613041089,-0.270084782318526,0.0184246347097206,
0.0307455936290865,-0.0418722854460241,1.00691581853836,
-0.238454140301079,0.959729713439920,0.0252086211527659,
-0.959944873031628,-0.237939650901788,-0.0216226209245821,
-0.0149143615413555,-0.0296744694288809,0.988672828670106,
-0.229508532773851,0.965829318887843,0.114017392185875,
-0.967777346372267,-0.238385319132650,0.0712730877042990,
0.0960897850599881,-0.0940562170135371,0.990161899291452,
-0.214340321340082,0.972816029706498,0.0747739094525494,
-0.975177887521476,-0.216067924426598,0.0157059945254919,
0.0314682836818806,-0.0696244419795917,0.996025161701274,
-12.7192086175656,-4.23788899740470,30.6850012986666,
-3.02941880912709,-14.7584795717217,6.55813470098217,
-1.47492753330744,-3.33513954724418,3.32718466652552,
2.05056481695462,-3.90926272670593,0.190257590263955,
3.43768346207296,-2.15628214750449,0.107569441265847
