PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
395,32.5954593,129.2959489,-10.48,-166.558,-13.276,1,4929,33,99
396,32.5954516,129.2959437,-10.48,-168.938,-14.604,1,4929,33,99
397,32.5954482,129.2959425,-10.48,-169.989,-14.914,1,4929,33,99
398,32.5954526,129.2959099,-10.48,-168.612,-23.399,1,4929,33,99
399,32.5955248,129.2959218,-10.48,-146.374,-20.289,1,4929,33,99
400,32.5955208,129.2959573,-10.48,-147.597,-11.088,1,4929,33,99
401,32.5955151,129.2959582,-10.48,-149.371,-10.859,1,4929,33,99
402,32.5955114,129.2959594,-10.48,-150.502,-10.538,1,4929,33,99
403,32.5955067,129.2959621,-10.48,-151.964,-9.831,1,4929,33,99
404,32.5955024,129.2959668,-10.48,-153.279,-8.609,1,4929,33,99
405,32.5954993,129.2959708,-10.48,-154.237,-7.578,1,4929,33,99
518,32.5954759,129.2959785,-10.48,-161.442,-5.574,1,4929,33,99
519,32.5954758,129.2959767,-10.48,-161.475,-6.05,1,4929,33,99
520,32.5954752,129.2959748,-10.48,-161.651,-6.54,1,4929,33,99
521,32.5954742,129.2959715,-10.48,-161.963,-7.391,1,4929,33,99
522,32.5954733,129.2959688,-10.48,-162.234,-8.092,1,4929,33,99
523,32.5954717,129.2959648,-10.48,-162.729,-9.126,1,4929,33,99
524,32.5954698,129.2959608,-10.48,-163.326,-10.167,1,4929,33,99
525,32.5954656,129.2959551,-10.48,-164.624,-11.643,1,4929,33,99
526,32.5954593,129.2959488,-10.48,-166.565,-13.278,1,4929,33,99
527,32.5954516,129.2959437,-10.48,-168.929,-14.611,1,4929,33,99
528,32.5954481,129.2959426,-10.48,-169.993,-14.909,1,4929,33,99
529,32.5954526,129.2959099,-10.48,-168.615,-23.396,1,4929,33,99
532,32.5955254,129.2959218,-10.459,-146.205,-20.296,1,4929,33,99
533,32.5955237,129.2959374,-10.459,-146.711,-16.259,1,4929,33,99
534,32.5958985,129.2959955,-8.385,-31.28,-1.161,1,4929,33,99
535,32.5958952,129.295995,-8.385,-32.271,-1.294,1,4929,33,99
536,32.5955166,129.2959348,-8.385,-148.906,-16.931,1,4929,33,99
537,32.5955198,129.2959353,-8.385,-147.915,-16.798,1,4929,33,99
538,32.5955166,129.2959359,-8.385,-148.9,-16.628,1,4929,33,99
539,32.5955055,129.2959391,-8.385,-152.336,-15.805,1,4929,33,99
540,32.5954932,129.2959467,-8.385,-156.117,-13.838,1,4929,33,99
541,32.595486,129.2959569,-8.385,-158.328,-11.194,1,4929,33,99
542,32.5954805,129.2959759,-8.385,-160.019,-6.246,1,4929,33,99
543,32.5955134,129.2959343,-8.385,-149.897,-17.064,1,4929,33,99
544,32.5955102,129.2959337,-8.385,-150.888,-17.197,1,4929,33,99
545,32.5955069,129.2959332,-8.385,-151.879,-17.33,1,4929,33,99
546,32.5955037,129.2959327,-8.385,-152.87,-17.463,1,4929,33,99
547,32.5955005,129.2959322,-8.385,-153.861,-17.596,1,4929,33,99
548,32.5954973,129.2959317,-8.385,-154.852,-17.729,1,4929,33,99
549,32.5954941,129.2959312,-8.385,-155.843,-17.862,1,4929,33,99
550,32.5954909,129.2959307,-8.385,-156.834,-17.995,1,4929,33,99
551,32.5954876,129.2959302,-8.385,-157.825,-18.128,1,4929,33,99
552,32.5954844,129.2959296,-8.385,-158.816,-18.261,1,4929,33,99
553,32.5954812,129.2959291,-8.385,-159.807,-18.394,1,4929,33,99
554,32.595478,129.2959286,-8.385,-160.798,-18.527,1,4929,33,99
555,32.5954748,129.2959281,-8.385,-161.789,-18.66,1,4929,33,99
556,32.5954716,129.2959276,-8.385,-162.78,-18.793,1,4929,33,99
557,32.5954683,129.2959271,-8.385,-163.771,-18.926,1,4929,33,99
558,32.5954651,129.2959266,-8.385,-164.762,-19.059,1,4929,33,99
559,32.5954619,129.2959261,-8.385,-165.753,-19.192,1,4929,33,99
560,32.5954587,129.2959256,-8.385,-166.744,-19.325,1,4929,33,99
561,32.5954555,129.295925,-8.385,-167.735,-19.458,1,4929,33,99
562,32.5954523,129.2959245,-8.385,-168.726,-19.591,1,4929,33,99
563,32.595449,129.295924,-8.385,-169.717,-19.724,1,4929,33,99
564,32.5954458,129.2959235,-8.385,-170.708,-19.857,1,4929,33,99
565,32.5954426,129.295923,-8.385,-171.699,-19.99,1,4929,33,99
566,32.5954394,129.2959225,-8.385,-172.69,-20.123,1,4929,33,99
567,32.5954362,129.295922,-8.385,-173.681,-20.256,1,4929,33,99
568,32.595433,129.2959215,-8.385,-174.672,-20.389,1,4929,33,99
569,32.5954297,129.2959209,-8.385,-175.663,-20.522,1,4929,33,99
570,32.5954265,129.2959204,-8.385,-176.654,-20.655,1,4929,33,99
571,32.5954233,129.2959199,-8.385,-177.645,-20.788,1,4929,33,99
572,32.5954201,129.2959194,-8.385,-178.636,-20.921,1,4929,33,99
573,32.5954169,129.2959189,-8.385,-179.627,-21.054,1,4929,33,99
574,32.5954136,129.2959184,-8.385,-180.618,-21.187,1,4929,33,99
575,32.5954104,129.2959179,-8.385,-181.609,-21.32,1,4929,33,99
576,32.5954072,129.2959174,-8.385,-182.6,-21.453,1,4929,33,99
577,32.595404,129.2959168,-8.385,-183.591,-21.586,1,4929,33,99
578,32.5954008,129.2959163,-8.385,-184.582,-21.719,1,4929,33,99
579,32.5953976,129.2959158,-8.385,-185.573,-21.852,1,4929,33,99
580,32.5953943,129.2959153,-8.385,-186.564,-21.985,1,4929,33,99
581,32.5953911,129.2959148,-8.385,-187.555,-22.118,1,4929,33,99
582,32.5953879,129.2959143,-8.385,-188.546,-22.251,1,4929,33,99
583,32.5953847,129.2959138,-8.385,-189.537,-22.384,1,4929,33,99
584,32.5953815,129.2959133,-8.385,-190.528,-22.517,1,4929,33,99
585,32.5953783,129.2959127,-8.385,-191.519,-22.65,1,4929,33,99
586,32.595375,129.2959122,-8.385,-192.51,-22.783,1,4929,33,99
587,32.5953718,129.2959117,-8.385,-193.501,-22.916,1,4929,33,99
588,32.5953686,129.2959112,-8.385,-194.492,-23.049,1,4929,33,99
589,32.5953654,129.2959107,-8.385,-195.483,-23.182,1,4929,33,99
590,32.5953622,129.2959102,-8.385,-196.474,-23.315,1,4929,33,99
591,32.595359,129.2959097,-8.385,-197.465,-23.448,1,4929,33,99
592,32.5953557,129.2959092,-8.385,-198.456,-23.581,1,4929,33,99
593,32.5953525,129.2959086,-8.385,-199.447,-23.714,1,4929,33,99
594,32.5953493,129.2959081,-8.385,-200.438,-23.847,1,4929,33,99
595,32.5953461,129.2959076,-8.385,-201.429,-23.98,1,4929,33,99
596,32.5953429,129.2959071,-8.385,-202.42,-24.113,1,4929,33,99
597,32.5953397,129.2959066,-8.385,-203.411,-24.246,1,4929,33,99
598,32.5953364,129.2959061,-8.385,-204.402,-24.379,1,4929,33,99
599,32.5953332,129.2959056,-8.385,-205.393,-24.512,1,4929,33,99
600,32.59533,129.2959051,-8.385,-206.384,-24.645,1,4929,33,99
601,32.5953268,129.2959045,-8.385,-207.375,-24.778,1,4929,33,99
602,32.5953236,129.295904,-8.385,-208.366,-24.911,1,4929,33,99
603,32.5953204,129.2959035,-8.385,-209.357,-25.044,1,4929,33,99
604,32.5953171,129.295903,-8.385,-210.348,-25.177,1,4929,33,99
605,32.5953139,129.2959025,-8.385,-211.339,-25.31,1,4929,33,99
606,32.5953107,129.295902,-8.385,-212.33,-25.443,1,4929,33,99
607,32.5953075,129.2959015,-8.385,-213.321,-25.576,1,4929,33,99
608,32.5953043,129.295901,-8.385,-214.312,-25.709,1,4929,33,99
609,32.595301,129.2959004,-8.385,-215.303,-25.842,1,4929,33,99
610,32.5952978,129.2958999,-8.385,-216.294,-25.975,1,4929,33,99
611,32.5952946,129.2958994,-8.385,-217.285,-26.108,1,4929,33,99
612,32.5952914,129.2958989,-8.385,-218.276,-26.241,1,4929,33,99
613,32.5952882,129.2958984,-8.385,-219.267,-26.374,1,4929,33,99
614,32.595285,129.2958979,-8.385,-220.258,-26.507,1,4929,33,99
615,32.5952817,129.2958974,-8.385,-221.249,-26.64,1,4929,33,99
616,32.5952785,129.2958969,-8.385,-222.24,-26.773,1,4929,33,99
617,32.5952753,129.2958963,-8.385,-223.231,-26.906,1,4929,33,99
618,32.5952721,129.2958958,-8.385,-224.222,-27.039,1,4929,33,99
619,32.5952689,129.2958953,-8.385,-225.213,-27.172,1,4929,33,99
620,32.5952657,129.2958948,-8.385,-226.204,-27.305,1,4929,33,99
621,32.5952624,129.2958943,-8.385,-227.195,-27.438,1,4929,33,99
622,32.5952592,129.2958938,-8.385,-228.186,-27.571,1,4929,33,99
623,32.595256,129.2958933,-8.385,-229.177,-27.704,1,4929,33,99
624,32.5952528,129.2958928,-8.385,-230.168,-27.837,1,4929,33,99
625,32.5952496,129.2958922,-8.385,-231.159,-27.97,1,4929,33,99
626,32.5952464,129.2958917,-8.385,-232.15,-28.103,1,4929,33,99
627,32.5952431,129.2958912,-8.385,-233.141,-28.236,1,4929,33,99
628,32.5952399,129.2958907,-8.385,-234.132,-28.369,1,4929,33,99
629,32.5952367,129.2958902,-8.385,-235.123,-28.502,1,4929,33,99
630,32.5952335,129.2958897,-8.385,-236.114,-28.635,1,4929,33,99
631,32.5952303,129.2958892,-8.385,-237.105,-28.768,1,4929,33,99
632,32.5952271,129.2958887,-8.385,-238.096,-28.901,1,4929,33,99
633,32.5952238,129.2958881,-8.385,-239.087,-29.034,1,4929,33,99
634,32.5952206,129.2958876,-8.385,-240.078,-29.167,1,4929,33,99
635,32.5952174,129.2958871,-8.385,-241.069,-29.3,1,4929,33,99
636,32.5952142,129.2958866,-8.385,-242.06,-29.433,1,4929,33,99
637,32.595211,129.2958861,-8.385,-243.051,-29.566,1,4929,33,99
638,32.5952078,129.2958856,-8.385,-244.042,-29.699,1,4929,33,99
639,32.5952045,129.2958851,-8.385,-245.033,-29.832,1,4929,33,99
640,32.5952013,129.2958846,-8.385,-246.024,-29.965,1,4929,33,99
641,32.5951981,129.295884,-8.385,-247.015,-30.098,1,4929,33,99
642,32.5951949,129.2958835,-8.385,-248.006,-30.231,1,4929,33,99
643,32.5951917,129.295883,-8.385,-248.997,-30.364,1,4929,33,99
644,32.5951884,129.2958825,-8.385,-249.988,-30.497,1,4929,33,99
645,32.5951852,129.295882,-8.385,-250.979,-30.63,1,4929,33,99
646,32.595182,129.2958815,-8.385,-251.97,-30.763,1,4929,33,99
647,32.5951788,129.295881,-8.385,-252.961,-30.896,1,4929,33,99
648,32.5951756,129.2958805,-8.385,-253.952,-31.029,1,4929,33,99
649,32.5951724,129.2958799,-8.385,-254.943,-31.162,1,4929,33,99
650,32.5951691,129.2958794,-8.385,-255.934,-31.295,1,4929,33,99
651,32.5951659,129.2958789,-8.385,-256.925,-31.428,1,4929,33,99
652,32.5951627,129.2958784,-8.385,-257.916,-31.561,1,4929,33,99
653,32.5951595,129.2958779,-8.385,-258.907,-31.694,1,4929,33,99
654,32.5951563,129.2958774,-8.385,-259.898,-31.827,1,4929,33,99
655,32.5951531,129.2958769,-8.385,-260.889,-31.96,1,4929,33,99
656,32.5951498,129.2958764,-8.385,-261.88,-32.093,1,4929,33,99
657,32.5951466,129.2958759,-8.385,-262.871,-32.226,1,4929,33,99
658,32.5951434,129.2958753,-8.385,-263.862,-32.359,1,4929,33,99
659,32.5951412,129.295875,-8.385,-264.535,-32.449,1,4929,33,99
660,32.595892,129.2959945,-8.385,-33.262,-1.427,1,4929,33,99
661,32.5958888,129.295994,-8.385,-34.253,-1.56,1,4929,33,99
662,32.5958856,129.2959935,-8.385,-35.244,-1.693,1,4929,33,99
663,32.5958824,129.295993,-8.385,-36.235,-1.826,1,4929,33,99
664,32.5958792,129.2959925,-8.385,-37.226,-1.959,1,4929,33,99
665,32.5958759,129.2959919,-8.385,-38.217,-2.092,1,4929,33,99
666,32.5958727,129.2959914,-8.385,-39.208,-2.225,1,4929,33,99
667,32.5958695,129.2959909,-8.385,-40.199,-2.358,1,4929,33,99
668,32.5958663,129.2959904,-8.385,-41.19,-2.491,1,4929,33,99
669,32.5958631,129.2959899,-8.385,-42.181,-2.624,1,4929,33,99
670,32.5958598,129.2959894,-8.385,-43.172,-2.757,1,4929,33,99
671,32.5958566,129.2959889,-8.385,-44.163,-2.89,1,4929,33,99
672,32.5958534,129.2959884,-8.385,-45.154,-3.023,1,4929,33,99
673,32.5958502,129.2959878,-8.385,-46.145,-3.156,1,4929,33,99
674,32.595847,129.2959873,-8.385,-47.136,-3.289,1,4929,33,99
675,32.5958438,129.2959868,-8.385,-48.127,-3.422,1,4929,33,99
676,32.5958405,129.2959863,-8.385,-49.118,-3.555,1,4929,33,99
677,32.5958373,129.2959858,-8.385,-50.109,-3.688,1,4929,33,99
678,32.5958341,129.2959853,-8.385,-51.1,-3.821,1,4929,33,99
679,32.5958309,129.2959848,-8.385,-52.091,-3.954,1,4929,33,99
680,32.5958277,129.2959843,-8.385,-53.082,-4.087,1,4929,33,99
681,32.5958245,129.2959837,-8.385,-54.073,-4.22,1,4929,33,99
682,32.5958212,129.2959832,-8.385,-55.064,-4.353,1,4929,33,99
683,32.595818,129.2959827,-8.385,-56.055,-4.486,1,4929,33,99
684,32.5958148,129.2959822,-8.385,-57.046,-4.619,1,4929,33,99
685,32.5958116,129.2959817,-8.385,-58.037,-4.752,1,4929,33,99
686,32.5958084,129.2959812,-8.385,-59.028,-4.885,1,4929,33,99
687,32.5958052,129.2959807,-8.385,-60.019,-5.018,1,4929,33,99
688,32.5958019,129.2959802,-8.385,-61.01,-5.151,1,4929,33,99
689,32.5957987,129.2959796,-8.385,-62.001,-5.284,1,4929,33,99
690,32.5957955,129.2959791,-8.385,-62.992,-5.417,1,4929,33,99
691,32.5957923,129.2959786,-8.385,-63.983,-5.55,1,4929,33,99
692,32.5957891,129.2959781,-8.385,-64.974,-5.683,1,4929,33,99
693,32.5957859,129.2959776,-8.385,-65.965,-5.816,1,4929,33,99
694,32.5957826,129.2959771,-8.385,-66.956,-5.949,1,4929,33,99
695,32.5957794,129.2959766,-8.385,-67.947,-6.082,1,4929,33,99
696,32.5957762,129.2959761,-8.385,-68.938,-6.215,1,4929,33,99
697,32.595773,129.2959755,-8.385,-69.929,-6.348,1,4929,33,99
698,32.5957698,129.295975,-8.385,-70.92,-6.481,1,4929,33,99
699,32.5957666,129.2959745,-8.385,-71.911,-6.614,1,4929,33,99
700,32.5957633,129.295974,-8.385,-72.902,-6.747,1,4929,33,99
701,32.5957601,129.2959735,-8.385,-73.893,-6.88,1,4929,33,99
702,32.5957569,129.295973,-8.385,-74.884,-7.013,1,4929,33,99
703,32.5957537,129.2959725,-8.385,-75.875,-7.146,1,4929,33,99
704,32.5957505,129.295972,-8.385,-76.866,-7.279,1,4929,33,99
705,32.5957472,129.2959714,-8.385,-77.857,-7.412,1,4929,33,99
706,32.595744,129.2959709,-8.385,-78.848,-7.545,1,4929,33,99
707,32.5957408,129.2959704,-8.385,-79.839,-7.678,1,4929,33,99
708,32.5957376,129.2959699,-8.385,-80.83,-7.811,1,4929,33,99
709,32.5957344,129.2959694,-8.385,-81.821,-7.944,1,4929,33,99
710,32.5957312,129.2959689,-8.385,-82.812,-8.077,1,4929,33,99
711,32.5957279,129.2959684,-8.385,-83.803,-8.21,1,4929,33,99
712,32.5957247,129.2959679,-8.385,-84.794,-8.343,1,4929,33,99
713,32.5957215,129.2959673,-8.385,-85.785,-8.476,1,4929,33,99
714,32.5957183,129.2959668,-8.385,-86.776,-8.609,1,4929,33,99
715,32.5957151,129.2959663,-8.385,-87.767,-8.742,1,4929,33,99
716,32.5957119,129.2959658,-8.385,-88.758,-8.875,1,4929,33,99
717,32.5957086,129.2959653,-8.385,-89.749,-9.008,1,4929,33,99
718,32.5957054,129.2959648,-8.385,-90.74,-9.141,1,4929,33,99
719,32.5957022,129.2959643,-8.385,-91.731,-9.274,1,4929,33,99
720,32.595699,129.2959638,-8.385,-92.722,-9.407,1,4929,33,99
721,32.5956958,129.2959632,-8.385,-93.713,-9.54,1,4929,33,99
722,32.5956926,129.2959627,-8.385,-94.704,-9.673,1,4929,33,99
723,32.5956893,129.2959622,-8.385,-95.695,-9.806,1,4929,33,99
724,32.5956861,129.2959617,-8.385,-96.686,-9.939,1,4929,33,99
725,32.5956829,129.2959612,-8.385,-97.677,-10.072,1,4929,33,99
726,32.5956797,129.2959607,-8.385,-98.668,-10.205,1,4929,33,99
727,32.5956765,129.2959602,-8.385,-99.659,-10.338,1,4929,33,99
728,32.5956733,129.2959597,-8.385,-100.65,-10.471,1,4929,33,99
729,32.59567,129.2959591,-8.385,-101.641,-10.604,1,4929,33,99
730,32.5956668,129.2959586,-8.385,-102.632,-10.737,1,4929,33,99
731,32.5956636,129.2959581,-8.385,-103.623,-10.87,1,4929,33,99
732,32.5956604,129.2959576,-8.385,-104.614,-11.003,1,4929,33,99
733,32.5956572,129.2959571,-8.385,-105.605,-11.136,1,4929,33,99
734,32.595654,129.2959566,-8.385,-106.596,-11.269,1,4929,33,99
735,32.5956507,129.2959561,-8.385,-107.587,-11.402,1,4929,33,99
736,32.5956475,129.2959556,-8.385,-108.578,-11.535,1,4929,33,99
737,32.5956443,129.295955,-8.385,-109.569,-11.668,1,4929,33,99
738,32.5956411,129.2959545,-8.385,-110.56,-11.801,1,4929,33,99
739,32.5956379,129.295954,-8.385,-111.551,-11.934,1,4929,33,99
740,32.5956346,129.2959535,-8.385,-112.542,-12.067,1,4929,33,99
741,32.5956314,129.295953,-8.385,-113.533,-12.2,1,4929,33,99
742,32.5956282,129.2959525,-8.385,-114.524,-12.333,1,4929,33,99
743,32.595625,129.295952,-8.385,-115.515,-12.466,1,4929,33,99
744,32.5956218,129.2959515,-8.385,-116.506,-12.599,1,4929,33,99
745,32.5956186,129.2959509,-8.385,-117.497,-12.732,1,4929,33,99
746,32.5956153,129.2959504,-8.385,-118.488,-12.865,1,4929,33,99
747,32.5956121,129.2959499,-8.385,-119.479,-12.998,1,4929,33,99
748,32.5956089,129.2959494,-8.385,-120.47,-13.131,1,4929,33,99
749,32.5956057,129.2959489,-8.385,-121.461,-13.264,1,4929,33,99
750,32.5956025,129.2959484,-8.385,-122.452,-13.397,1,4929,33,99
751,32.5955993,129.2959479,-8.385,-123.443,-13.53,1,4929,33,99
752,32.595596,129.2959474,-8.385,-124.434,-13.663,1,4929,33,99
753,32.5955928,129.2959469,-8.385,-125.425,-13.796,1,4929,33,99
754,32.5955896,129.2959463,-8.385,-126.416,-13.929,1,4929,33,99
755,32.5955864,129.2959458,-8.385,-127.407,-14.062,1,4929,33,99
756,32.5955832,129.2959453,-8.385,-128.398,-14.195,1,4929,33,99
757,32.59558,129.2959448,-8.385,-129.389,-14.328,1,4929,33,99
758,32.5955767,129.2959443,-8.385,-130.38,-14.461,1,4929,33,99
759,32.5955735,129.2959438,-8.385,-131.371,-14.594,1,4929,33,99
760,32.5955703,129.2959433,-8.385,-132.362,-14.727,1,4929,33,99
761,32.5955671,129.2959428,-8.385,-133.353,-14.86,1,4929,33,99
762,32.5955639,129.2959422,-8.385,-134.344,-14.993,1,4929,33,99
763,32.5955607,129.2959417,-8.385,-135.335,-15.126,1,4929,33,99
764,32.5955574,129.2959412,-8.385,-136.326,-15.259,1,4929,33,99
765,32.5955542,129.2959407,-8.385,-137.317,-15.392,1,4929,33,99
766,32.595551,129.2959402,-8.385,-138.308,-15.525,1,4929,33,99
767,32.5955478,129.2959397,-8.385,-139.299,-15.658,1,4929,33,99
768,32.5955446,129.2959392,-8.385,-140.29,-15.791,1,4929,33,99
769,32.5955414,129.2959387,-8.385,-141.281,-15.924,1,4929,33,99
770,32.5955381,129.2959381,-8.385,-142.272,-16.057,1,4929,33,99
771,32.5955349,129.2959376,-8.385,-143.263,-16.19,1,4929,33,99
772,32.5955317,129.2959371,-8.385,-144.254,-16.323,1,4929,33,99
773,32.5955285,129.2959366,-8.385,-145.245,-16.456,1,4929,33,99
774,32.5955253,129.2959361,-8.385,-146.236,-16.589,1,4929,33,99
775,32.595522,129.2959356,-8.385,-147.227,-16.722,1,4929,33,99
776,32.5955199,129.2959352,-8.385,-147.9,-16.812,1,4929,33,99
777,32.5955134,129.2959366,-8.385,-149.885,-16.458,1,4929,33,99
778,32.5955102,129.2959373,-8.385,-150.87,-16.288,1,4929,33,99
779,32.5955085,129.2959376,-8.385,-151.415,-16.194,1,4929,33,99
780,32.5955025,129.2959406,-8.385,-153.257,-15.416,1,4929,33,99
781,32.5954995,129.2959421,-8.385,-154.178,-15.027,1,4929,33,99
782,32.5954965,129.2959436,-8.385,-155.099,-14.638,1,4929,33,99
783,32.5954956,129.2959441,-8.385,-155.384,-14.518,1,4929,33,99
784,32.5954848,129.2959605,-8.385,-158.694,-10.263,1,4929,33,99
785,32.5954836,129.295964,-8.385,-159.06,-9.332,1,4929,33,99
786,32.5954824,129.2959676,-8.385,-159.426,-8.401,1,4929,33,99
787,32.5954813,129.2959712,-8.385,-159.792,-7.47,1,4929,33,99
788,32.595481,129.295972,-8.385,-159.868,-7.27,1,4929,33,99
789,32.5954908,129.2959493,-8.385,-156.85,-13.158,1,4929,33,99
790,32.5954884,129.2959519,-8.385,-157.583,-12.478,1,4929,33,99
791,32.5954872,129.2959533,-8.385,-157.962,-12.126,1,4929,33,99
792,32.5954801,129.2959798,-8.385,-160.154,-5.255,1,4929,33,99
793,32.5954796,129.2959836,-8.385,-160.289,-4.264,1,4929,33,99
794,32.5954792,129.2959874,-8.385,-160.424,-3.273,1,4929,33,99
795,32.5954788,129.2959912,-8.385,-160.559,-2.282,1,4929,33,99
796,32.5954783,129.295995,-8.385,-160.694,-1.291,1,4929,33,99
797,32.5954779,129.2959988,-8.385,-160.829,-0.3,1,4929,33,99
798,32.5954775,129.3000027,-8.385,-160.964,0.691,1,4929,34,90
799,32.595477,129.3000065,-8.385,-161.099,1.682,1,4929,34,90
800,32.5954766,129.3000103,-8.385,-161.234,2.673,1,4929,34,90
801,32.5954761,129.3000141,-8.385,-161.369,3.664,1,4929,34,90
802,32.5954757,129.3000179,-8.385,-161.504,4.655,1,4929,34,90
803,32.5954753,129.3000218,-8.385,-161.639,5.646,1,4929,34,90
804,32.5954748,129.3000256,-8.385,-161.774,6.637,1,4929,34,90
805,32.5954744,129.3000294,-8.385,-161.909,7.628,1,4929,34,90
806,32.5954739,129.3000332,-8.385,-162.044,8.619,1,4929,34,90
807,32.5954735,129.300037,-8.385,-162.179,9.61,1,4929,34,90
808,32.5954731,129.3000408,-8.385,-162.314,10.601,1,4929,34,90
809,32.5954726,129.3000447,-8.385,-162.449,11.592,1,4929,34,90
810,32.5954722,129.3000485,-8.385,-162.584,12.583,1,4929,34,90
811,32.5954718,129.3000523,-8.385,-162.719,13.574,1,4929,34,90
812,32.5954713,129.3000561,-8.385,-162.854,14.565,1,4929,34,90
813,32.5954709,129.3000599,-8.385,-162.989,15.556,1,4929,34,90
814,32.5954704,129.3000637,-8.385,-163.124,16.547,1,4929,34,90
815,32.59547,129.3000676,-8.385,-163.259,17.538,1,4929,34,90
816,32.5954696,129.3000714,-8.385,-163.394,18.529,1,4929,34,90
817,32.5954691,129.3000752,-8.385,-163.529,19.52,1,4929,34,90
818,32.5954687,129.300079,-8.385,-163.664,20.511,1,4929,34,90
819,32.5954682,129.3000828,-8.385,-163.799,21.502,1,4929,34,90
820,32.5954678,129.3000867,-8.385,-163.934,22.493,1,4929,34,90
821,32.5954674,129.3000905,-8.385,-164.069,23.484,1,4929,34,90
822,32.5954669,129.3000943,-8.385,-164.204,24.475,1,4929,34,90
823,32.5954665,129.3000981,-8.385,-164.339,25.466,1,4929,34,90
824,32.5954661,129.3001019,-8.385,-164.474,26.457,1,4929,34,90
825,32.5954656,129.3001057,-8.385,-164.609,27.448,1,4929,34,90
826,32.5954652,129.3001096,-8.385,-164.744,28.439,1,4929,34,90
827,32.5954647,129.3001134,-8.385,-164.879,29.43,1,4929,34,90
828,32.5954643,129.3001172,-8.385,-165.014,30.421,1,4929,34,90
829,32.5954639,129.300121,-8.385,-165.149,31.412,1,4929,34,90
830,32.5954634,129.3001248,-8.385,-165.284,32.403,1,4929,34,90
