PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
501,32.5954349,129.2959241,-10.303,-174.073,-19.69,1,4929,33,99
502,32.5954317,129.2959237,-10.303,-175.065,-19.815,1,4929,33,99
503,32.5954285,129.2959232,-10.303,-176.057,-19.94,1,4929,33,99
504,32.5954252,129.2959227,-10.303,-177.049,-20.065,1,4929,33,99
505,32.595422,129.2959222,-10.303,-178.041,-20.19,1,4929,33,99
506,32.5954188,129.2959217,-10.303,-179.033,-20.315,1,4929,33,99
507,32.5954156,129.2959213,-10.303,-180.025,-20.44,1,4929,33,99
508,32.5954124,129.2959208,-10.303,-181.017,-20.565,1,4929,33,99
509,32.5954091,129.2959203,-10.303,-182.009,-20.69,1,4929,33,99
510,32.5954059,129.2959198,-10.303,-183.001,-20.815,1,4929,33,99
511,32.5954027,129.2959193,-10.303,-183.993,-20.94,1,4929,33,99
512,32.5953995,129.2959188,-10.303,-184.985,-21.065,1,4929,33,99
513,32.5953969,129.2959185,-10.303,-185.779,-21.165,1,4929,33,99
514,32.5955078,129.2959292,-1.616,-151.614,-18.369,1,4929,33,99
515,32.5955027,129.295934,-1.616,-153.172,-17.127,1,4929,33,99
516,32.5954966,129.2959408,-1.616,-155.081,-15.358,1,4929,33,99
517,32.5954936,129.2959552,-10.303,-155.988,-11.617,1,4929,33,99
518,32.5954759,129.2959785,-10.48,-161.442,-5.574,1,4929,33,99
519,32.5954758,129.2959767,-10.48,-161.475,-6.05,1,4929,33,99
520,32.5954752,129.2959748,-10.48,-161.651,-6.54,1,4929,33,99
521,32.5954742,129.2959715,-10.48,-161.963,-7.391,1,4929,33,99
522,32.5954733,129.2959688,-10.48,-162.234,-8.092,1,4929,33,99
523,32.5954717,129.2959648,-10.48,-162.729,-9.126,1,4929,33,99
524,32.5954698,129.2959608,-10.48,-163.326,-10.167,1,4929,33,99
525,32.5954656,129.2959551,-10.48,-164.624,-11.643,1,4929,33,99
526,32.5954593,129.2959488,-10.48,-166.565,-13.278,1,4929,33,99
527,32.5954516,129.2959437,-10.48,-168.929,-14.611,1,4929,33,99
528,32.5954481,129.2959426,-10.48,-169.993,-14.909,1,4929,33,99
529,32.5954526,129.2959099,-10.48,-168.615,-23.396,1,4929,33,99
532,32.5955254,129.2959218,-10.459,-146.205,-20.296,1,4929,33,99
533,32.5955237,129.2959374,-10.459,-146.711,-16.259,1,4929,33,99
